CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
7101242,2,1,N,F,59,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2001,MERCEDES-BENZ,A,01,,W,,-,-,2015
8039943,1,1,Y,M,65,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2011,MAZDA,A,01,,W,,-,-,2016
8039943,2,4,N,M,65,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,O,,-,-,2016
8042437,1,4,Y,F,24,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8042437,2,1,N,M,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,1984,MERCEDES-BENZ,A,01,,H,,-,-,2016
7101367,1,1,Y,M,34,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2006,PORSCHE,A,01,,W,,-,-,2015
7101367,2,4,N,M,29,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
8046736,1,1,Y,M,78,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2003,JAGUAR,A,01,,W,,-,-,2016
8046736,2,4,N,F,23,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
7101615,1,4,Y,M,69,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,H,,-,-,2015
7101615,2,1,N,F,58,A,-,W,M,D,Y,-,3,-,-,"- ",,,E,-,0,0,D,2012,CHEVROLET,A,01,,W,,-,-,2015
7157961,1,1,Y,M,30,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,DODGE,A,01,,W,,-,-,2014
7157961,2,4,N,F,32,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2014
7157963,1,4,Y,M,23,A,-,E,P,A,O,-,-,-,-,"- ",,,A,-,0,1,F,,-,L,04,,B,,-,-,2014
7157963,2,1,N,M,37,A,-,W,M,C,Y,-,-,-,-,"- ",,,-,-,0,0,A,2001,TOYOTA,A,01,,O,,-,-,2014
7161124,1,4,Y,M,39,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,L,04,,H,,-,-,2014
7161124,2,1,N,M,38,A,-,W,M,G,Y,-,3,-,-,"- ",,,F,-,0,0,L,2005,MERCEDES-BENZ,A,01,,O,K,-,-,2014
7161132,1,1,Y,M,38,H,H,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,A,1997,"OTHER - BUS",I,11,,H,,-,-,2014
7161132,2,4,N,F,29,-,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
7173386,1,1,Y,F,48,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,P,2003,NISSAN,A,01,,O,,-,-,2016
7173386,2,4,N,M,41,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2016
8067263,1,1,Y,M,31,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2005,AUDI,A,01,,W,,-,-,2017
8067263,2,4,N,M,23,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
7173481,1,1,Y,M,22,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2016,DODGE,A,01,,W,,-,-,2016
7173481,2,4,N,F,29,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
7173683,1,4,Y,M,28,C,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,Q,,-,L,04,,W,,-,-,2016
7173683,2,4,N,F,24,C,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
7110841,1,1,N,M,50,A,-,S,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,E,2008,LINCOLN,A,07,,A,,-,-,2015
7110841,2,4,N,F,27,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
8079167,1,4,Y,M,42,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8079167,2,1,N,M,40,A,-,S,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,JEEP,A,07,,O,,-,-,2016
7110878,1,1,Y,F,23,H,H,N,M,G,Y,-,3,-,,21,21209,A,A,-,0,0,H,2005,HYUNDAI,A,01,,H,,-,-,2015
7110878,2,4,N,M,25,H,H,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2015
7110879,1,4,N,M,43,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
8101268,1,1,Y,F,41,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,I,2013,MINI,A,01,,A,,-,-,2016
8101268,2,4,N,M,37,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
7110890,1,4,Y,M,23,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,A,,-,-,2015
7110890,2,1,N,M,36,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,BMW,A,01,,W,,-,-,2015
7110910,1,4,Y,M,24,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,J,,-,L,04,,H,,-,-,2015
7110910,2,1,N,F,30,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,HYUNDAI,A,01,,A,,-,-,2015
7110915,1,4,N,M,18,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2015
7202166,1,4,N,F,20,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
7202166,2,1,N,M,61,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2003,HONDA,A,01,,A,,-,-,2016
7202294,1,1,Y,M,58,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,Q,2009,HONDA,A,01,,A,,-,-,2016
7202294,2,4,N,M,30,G,G,S,-,-,O,-,3,-,-,"- ",,,A,-,0,1,B,,-,L,04,,W,,-,-,2016
7157952,1,1,Y,M,29,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2007,HONDA,A,01,,O,,-,-,2014
7157952,2,4,N,M,30,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
8049640,1,1,N,M,998,G,G,N,N,P,Y,-,-,-,-,"- ",,,-,-,0,0,A,2015,JEEP,A,01,,A,,-,-,2016
8049640,2,4,N,F,998,A,-,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,W,,-,-,2016
8119888,1,3,N,-,998,H,H,E,-,-,O,-,3,-,-,"- ",,,-,-,0,0,A,2014,TOYOTA,F,26,,,,-,-,2016
8119888,2,4,N,M,27,H,H,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2016
8049648,1,1,Y,-,998,D,-,W,M,B,,-,-,-,,19,20001,A,A,N,0,0,B,,-,A,01,,,,-,-,2016
8049648,2,4,N,M,19,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2016
8049675,1,1,Y,M,41,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2016,FORD,A,01,,A,,-,-,2016
8049675,2,4,N,M,65,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8079119,1,1,Y,M,998,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,A,,HONDA,A,01,,W,,-,-,2016
8079119,2,4,N,M,49,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8079127,1,4,Y,M,31,G,G,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,L,,-,L,04,,B,,-,-,2016
8079127,2,1,N,F,42,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2003,HONDA,A,08,,H,,-,-,2016
8122024,1,4,Y,M,41,G,G,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8122024,2,3,N,-,998,H,H,-,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2016,SUBARU,A,01,,,,-,-,2016
8122069,1,1,Y,M,998,H,H,S,-,-,,-,-,-,-,"- ",,,F,-,0,0,D,,LINCOLN,A,01,,O,K,-,-,2016
8122069,2,4,N,F,46,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2016
8132601,1,4,Y,F,26,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,W,,-,-,2016
8132601,2,2,N,M,68,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2016
7173706,1,4,Y,M,29,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
7173706,2,1,N,F,55,A,-,N,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,HONDA,-,,,W,,-,-,2016
7200147,1,4,Y,M,25,A,-,S,-,-,O,-,3,-,,44,27400,,A,-,1,0,B,,-,L,04,,O,,-,-,2017
7200147,2,1,N,M,50,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,HONDA,A,01,,W,,-,-,2017
7202288,1,1,Y,F,37,A,-,S,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,D,1997,HONDA,A,01,,A,,-,-,2016
7202288,2,4,N,M,58,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
7203045,1,1,N,M,48,D,-,E,M,G,,-,3,-,-,"- ",,,N,-,0,0,D,2000,CHEVROLET,A,01,,B,,-,-,2016
7203045,2,4,N,M,27,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8015581,1,4,Y,F,38,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8015581,2,1,N,M,41,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2015,DODGE,D,22,,W,,-,-,2016
8038173,1,1,Y,M,50,A,-,N,M,P,Y,-,3,-,-,"- ",,,N,-,0,0,O,2000,GMC,A,01,,H,,-,-,2016
8038173,2,4,N,M,27,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8046668,1,4,Y,M,28,A,-,S,-,-,O,-,3,-,,31,22107,,A,-,0,1,B,,-,L,04,,W,,-,-,2016
8166266,1,1,Y,M,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2010,TOYOTA,A,01,,O,,-,-,2016
8166266,2,4,N,M,25,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2016
8046766,1,1,Y,M,77,A,-,N,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,1994,BUICK,A,01,,A,,-,-,2016
8046766,2,4,N,M,51,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8046781,1,1,Y,M,41,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,J,2010,FORD,A,01,,O,,-,-,2016
8046781,2,4,N,M,39,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,B,,-,-,2016
8079151,1,4,Y,M,44,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,L,04,,H,,-,-,2016
8079151,2,1,N,F,39,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,-,2015,AUDI,A,07,,W,,-,-,2016
8079341,1,4,Y,F,26,A,-,E,-,-,O,-,3,-,,39,21201,D,A,-,0,1,B,,-,L,04,,H,,-,-,2016
8079341,2,1,N,M,30,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2000,TOYOTA,A,01,,H,,-,-,2016
8079347,1,4,Y,M,18,A,-,S,-,-,O,-,3,-,,25,22350,,A,N,0,1,I,,-,L,04,,A,,-,-,2016
8079347,2,3,N,-,998,-,,-,-,-,O,-,-,-,-,"- ",,,-,-,0,0,-,2014,DODGE,A,01,,,,-,-,2016
8052020,1,4,Y,M,25,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2016
8052020,2,1,N,M,26,A,-,W,N,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2002,"OTHER - BUS",-,,,A,,-,-,2016
8184278,1,2,Y,M,41,A,-,E,-,-,O,-,3,-,-,"- ",,,J,-,0,0,A,,-,N,60,,H,,-,-,2016
8184278,2,4,N,F,31,A,-,S,-,-,O,-,3,-,,39,21201,D,A,N,0,1,R,,-,L,04,,W,,-,-,2016
8184280,1,1,Y,M,37,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2017,HYUNDAI,A,01,,O,,-,-,2016
8184280,2,4,N,F,23,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8201007,1,1,Y,M,70,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,A,2006,TOYOTA,A,01,,B,,-,-,2017
8201007,2,4,N,M,20,A,-,E,-,-,O,-,3,-,,25,22350,,A,K,0,1,B,,-,L,04,,O,,-,-,2017
8201151,1,4,Y,M,33,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2017
8120348,1,3,Y,-,998,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,1996,HONDA,A,01,,,,-,-,2016
8120348,2,4,N,F,27,G,G,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8120465,1,1,Y,F,998,G,G,N,-,-,,-,3,-,,19,20001,A,A,N,0,0,B,2014,CHEVROLET,A,01,,W,,-,-,2016
8120465,2,4,N,M,28,A,-,N,-,-,O,-,3,-,-,"- ",,,G,-,0,1,B,,-,L,04,,W,,-,-,2016
8205751,1,1,N,M,24,A,-,S,M,C,Y,-,3,-,-,"- ",,,E,-,0,0,B,2006,HONDA,A,01,,W,,-,-,2016
8205751,2,4,N,M,28,A,-,E,-,-,O,-,3,-,-,"- ",,,E,-,0,1,B,,-,L,04,,W,,-,-,2016
8101309,1,4,Y,F,64,A,-,W,-,-,O,-,3,-,-,"- ",,,A,M,0,1,B,,-,L,04,,W,,-,-,2015
8101310,1,1,Y,F,77,A,-,E,M,C,Y,-,-,-,-,"- ",,,E,-,0,0,E,2004,CHEVROLET,A,01,,H,,-,-,2016
8101310,2,4,N,F,43,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8101424,1,1,Y,M,42,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2009,FORD,-,,,A,,-,-,2016
8101424,2,4,N,M,22,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8101431,1,4,Y,F,35,A,-,N,-,-,O,-,3,-,,27,21202,A,A,-,0,1,D,,-,L,04,,W,,-,-,2016
8101431,2,1,N,M,31,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,SCION,A,01,,O,,-,-,2016
8166289,1,4,N,M,53,H,H,W,-,-,O,-,3,-,-,"- ",,,G,N,0,1,E,,-,L,04,,W,,-,-,2016
8166289,2,1,Y,M,64,H,H,W,M,G,Y,-,3,-,-,"- ",,,G,N,0,0,B,2009,MERCEDES-BENZ,A,01,,O,,-,-,2016
8120538,1,1,Y,M,998,G,G,W,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,07,,,,-,-,2016
8120538,2,4,N,M,29,-,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,W,,-,-,2016
8305385,1,1,Y,M,998,G,G,S,B,-,,-,-,-,-,"- ",,,-,-,0,0,B,2003,CHEVROLET,A,01,,W,,-,-,2017
8305385,2,4,N,M,70,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2017
8305391,1,1,Y,F,23,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,1997,DODGE,A,01,,B,,-,-,2017
8305391,2,4,N,M,34,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2017
8205598,1,4,Y,M,45,B,-,E,-,-,O,-,3,-,,24,22450,A,A,K,0,1,B,,-,L,04,,H,,-,-,2016
8205598,2,1,N,M,53,C,-,S,M,B,Y,-,3,-,-,"- ",,,-,-,0,0,B,2012,LEXUS,A,07,,W,,-,-,2016
8120634,1,4,Y,M,30,C,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8120634,2,1,N,M,22,C,-,S,M,C,N,-,3,-,-,"- ",,,N,-,0,0,B,1999,"LAND ROVER",A,01,,H,,-,-,2016
8136959,1,4,Y,M,36,A,-,N,-,-,O,-,-,-,-,"- ",,,M,-,0,1,B,,-,L,04,,B,,-,-,2016
8136959,2,1,N,M,45,A,-,W,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,1997,NISSAN,I,11,,W,,-,-,2016
8183472,1,1,Y,M,27,A,-,N,M,G,Y,-,3,-,-,"- ",,,F,-,0,0,E,2013,HYUNDAI,A,01,,A,-,-,-,2016
8183472,2,4,N,M,65,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8137363,1,1,Y,M,52,A,-,S,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,E,2017,TOYOTA,A,01,,O,,-,-,2016
8137363,2,4,N,M,33,A,-,N,-,-,O,-,3,-,,39,21201,D,A,N,0,1,B,,-,L,04,,W,,-,-,2016
8184177,1,1,Y,M,46,G,G,W,B,-,Y,-,-,-,-,"- ",,,N,-,0,0,E,2014,TOYOTA,A,01,,W,,-,-,2016
8184177,2,4,N,M,31,A,-,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2016
8343044,1,1,N,F,32,H,H,N,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,HONDA,A,01,,B,,-,-,2017
8343044,2,4,Y,M,33,H,H,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
8184221,1,4,Y,M,30,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8184221,2,1,N,M,50,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2012,FIAT,A,01,,W,,-,-,2016
8137385,1,4,N,M,51,D,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,J,,-,L,04,,B,,-,-,2016
8137385,2,1,N,M,56,A,-,W,M,E,Y,-,-,-,-,"- ",,,-,-,0,0,B,2015,VOLKSWAGEN,A,01,,,,-,-,2016
8360075,1,1,Y,M,23,A,-,E,M,E,Y,-,3,-,-,"- ",,,N,-,0,0,A,2012,HONDA,I,11,,O,,-,-,2017
8360075,2,4,N,M,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
8101337,1,1,Y,-,998,G,G,-,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2016
8101337,2,4,N,M,44,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,L,04,,W,,-,-,2016
8101339,1,4,Y,M,50,A,-,W,-,-,O,-,3,-,,25,22350,,A,N,0,1,B,,-,L,04,,O,,-,-,2016
8360217,1,4,Y,M,49,G,G,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,J,,-,L,04,,W,,-,-,2017
8137405,1,1,Y,M,998,G,G,W,-,-,,-,3,-,,30,21703,,A,-,0,0,B,2007,BMW,A,01,,O,,-,-,2016
8137405,2,4,N,M,21,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8137407,1,1,Y,M,53,A,-,S,M,G,,-,3,-,-,"- ",,,N,-,0,0,D,2008,SCION,A,01,,W,,-,-,2016
8137407,2,4,N,M,44,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8137668,1,1,Y,M,40,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2014,TOYOTA,A,01,,O,,-,-,2016
8137668,2,4,N,M,51,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8166221,1,1,Y,F,998,G,G,N,-,-,,-,3,-,-,"- ",,,F,-,0,0,B,2016,JEEP,A,07,,B,-,-,-,2016
8166221,2,4,N,M,24,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,W,,-,-,2016
8107599,1,1,Y,F,19,A,-,W,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2002,BUICK,A,01,,B,,-,-,2016
8107599,2,4,N,F,33,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8382162,1,1,Y,M,28,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,2005,CHEVROLET,A,07,,H,,-,-,2017
8382162,2,4,N,M,25,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2017
8382173,1,1,Y,-,998,G,G,N,-,-,,-,-,-,,19,20001,B,A,-,0,0,B,,TOYOTA,A,01,,,,-,-,2017
8382173,2,4,N,M,24,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2017
8166383,1,4,Y,M,46,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,W,,-,-,2016
8166383,2,1,N,M,22,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,D,2015,TOYOTA,A,01,,O,,-,-,2016
8166385,1,1,Y,M,41,G,G,E,M,B,,-,3,-,-,"- ",,,N,-,0,0,A,2010,TOYOTA,A,01,,W,,-,-,2016
8166385,2,4,N,M,28,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8205719,1,1,Y,F,41,G,G,S,M,G,Y,-,3,-,,38,22500,H,A,-,0,0,A,2008,TOYOTA,A,01,,B,,-,-,2016
8205719,2,4,N,M,33,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8205957,1,4,N,M,31,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8305494,1,1,Y,M,61,H,H,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2014,FORD,A,01,,W,,-,-,2017
8305494,2,4,N,M,36,H,H,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
8342968,1,4,Y,M,17,A,-,E,-,-,O,-,-,-,-,"- ",,,E,-,0,1,B,,-,L,04,,O,,-,-,2017
8342968,2,1,N,M,28,A,-,S,M,G,Y,-,-,-,,33,21801,A,A,E,0,0,E,2014,NISSAN,A,01,,O,,-,-,2017
8342976,1,4,Y,M,33,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2017
8342976,2,1,N,F,54,A,-,N,L,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,TOYOTA,-,,,B,,-,-,2017
8421304,1,3,Y,-,998,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2001,BMW,-,,,,,-,-,2017
8421304,2,4,N,M,47,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
8421304,3,4,N,M,998,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2017
8421312,1,4,Y,M,53,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
8421323,1,4,Y,M,62,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,A,,-,-,2017
8421323,2,1,N,M,43,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2014,TOYOTA,A,01,,W,,-,-,2017
8206353,1,4,Y,M,49,A,-,W,-,-,O,-,3,-,-,"- ",,,F,-,0,1,B,,-,L,04,,H,-,-,-,2016
8280279,1,4,Y,M,70,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8280279,2,1,N,F,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,TOYOTA,A,01,,H,,-,-,2016
8423812,1,4,Y,M,40,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,D,,-,L,04,,O,,-,-,2017
8423812,2,1,N,M,25,A,-,N,M,G,Y,-,-,-,,47,12500,A,A,-,0,0,A,2008,CHEVROLET,-,,,O,,-,-,2017
8423834,1,4,Y,M,42,A,-,N,-,-,O,-,3,-,,39,21201,D,A,-,0,1,E,,-,L,04,,W,,-,-,2017
8423834,2,1,N,F,26,A,-,N,P,V,,-,3,-,-,"- ",,,N,-,0,0,B,,"OTHER - MOTORCYCLE",O,05,,W,,-,-,2017
8423864,1,1,Y,M,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2014,FORD,A,01,,H,,-,-,2017
8423864,2,4,N,M,31,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
8280298,1,3,Y,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2013,NISSAN,A,01,,,,-,-,2016
8280298,2,4,N,M,54,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8305308,1,4,Y,M,44,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2017
8305308,2,1,N,M,35,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2014,TOYOTA,-,,,W,,-,-,2017
